deep_id,bib_ind_and_in_coll,title,title_alternative_keywords,pub_year,pub_year_display,first_production_date,first_production_date_display,first_publish_date,record_type,theater_type,greg_number,stc_or_wing,stc_or_wing2,play_edition_number,book_edition_number,variant_description,edition,total_editions,leaves,illustration_on_tp_or_frontis,dedication_to,commendatory_verses_by,to_the_reader,argument,char_list,actor_list,blackletter,latin,addition_and_correction_attributions,other_paratexts,sr_entries,format,additional_notes,transcript_title,transcript_author,transcript_performance,transcript_latin,transcript_imprint,transcript_explicit,transcript_colophon,transcript_dedication,transcript_commendatory_verses,transcript_to_the_reader,transcript_printed_license,transcript_general_title,transcript_woodcut,transcript_character_list,transcript_actor_list,transcript_argument,transcript_modern_spelling,display_play_type,display_authors,display_genre,display_booksellers,display_printers,display_publishers,display_companies,display_auspices,errata,imprintlocation
5123.0,,Q. Horatius Flaccus His Art of Poetry,,1640,1640,,,1640,Collection,None,,13798,,0,1,"There are four issues of this collection, all listed under STC 13798; Greg distinguishes them as 585a(i*), 585a(i†), 585a(ii*) and 585a(ii†). In Greg 585a(i*), the engraved title page lists Benson as publisher, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(i†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the first issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii*), the engraved title page lists Benson as publisher, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. In Greg 585a(ii†), the engraved title page lists Benson as publisher and Ley as bookseller, and the collection contains the second issue of <i>The Gypsies Metamorphosed</i>. See also the other STC ",Duo1,1 duodecimo,96,"On engraved title page, portrait bust of laureled Horace, signed ""W. M. sculspit""",Yes,Yes,,,,,,,,,"Feb 8, 1640: Entered to John Benson: ""a booke called Quintus Horatius-fflaccus his booke of the Art of Poetry to the Piso's. translated into English by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""Horace his Art of Poetry Englished. ...salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""Horace his Art of Poetry englished.""",Duodecimo,Greg identifies this collection as 585a(ii†).,"[engraved title page; A3v] Q: HORATIVS FLACCUS, his Art of POETRY. <br />[letterpress title page; A4r] Q. Horatius Flaccus: <i>His Art of Poetry</i>. ... With other Workes of the Author, never Printed before.",[engraved title page] <i>Englisht by</i> Ben: Jonson.<br />[letterpress title page] ENGLISHED By Ben: Jonson.,,,"[engraved title page] London. <i>Printed for J. Benson and are sold by W. Ley at Paules-Chayne. 1640.</i> <br />[letterpress title page] <i>LONDON</i>: Printed by <i>J. Okes</i>, for <i>John Benson</i>. 1640.",,,"""The Epistle"" <i>to</i>: Thomas Windsor (6th Baron Windsor); <i>from</i> John Benson (publisher) [A5r]","4: by ""Edward Herbert""; ""Barton Holyday""; ""Zouch Tounley""; ""I. C."" [A7r]",,"""Imprimatur: Mat. Clay. And by other Authority. Febr. 21. 1639."" [A2v]",,,,,,Q. Horatius Flaccus his art of poetry Englished by Ben Jonson With other works of the author never printed before London printed by J. Okes for John Benson 1640,Collection of Nondramatic Texts and an Occasional Play,"Jonson, Ben; Horace",,"Lee, William (3)","Okes, John","Benson, John",,,,A.9 (Paul's Churchyard - Little South Door / Paul's Chain)
5124.01,,Christmas His Masque (Christmas His Show),,1641,1641,1616.0,1616 [Christmas; January 1617],1641,Play in Collection,None,606a,,,1,0,,"coll, F1",1 folio in collection,3 1/2,,,,,,,,,,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,"[HT; B1r] CHRISTMAS, HIS MASQUE;",,AS IT WAS PRESENTED AT COVRT. 1616.,,,,,,,,,,,,,,Christmas his masque as it was presented at court 1616,Occasional,"Jonson, Ben",Christmas Show,,,,,,,
5124.02,,Lovers Made Men (The Masque at Lord Hay's),Hays Hay,1641,1641,1617.0,1617 [Feb 22],1617,Play in Collection,None,350b,,,2,0,,"coll, F1","1 quarto, 1 folio in collection",3 1/2,,,,,,,,,Yes,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,[Half-title; C1r] <i>A Masque</i>,,"PRESENTED IN THE HOUSE OF THE RIGHT HONORABLE  THE L<small>ORD</small> H<small>AYE</small>. BY DIVERS OF NOBLE QVALITY, HIS FRIENDS. FOR THE  ENTERTAINment of Monsieur L<small>E</small> B<small>ARON</small> D<small>E</small>  T<small>OVR</small>, extraordinarie Ambassadour for the F<small>RENCH</small> K<small>ING</small>. On Saturday the 22. of F<small>EBRVARY</small>, 1617.",M<small>ART</small>. <i>Quid titulum poscis? Versus duo trésve legantur</i>.,1617.,,,,,,,,,,,,A masque presented in the house of the right honorable the lord Hay by divers of noble quality his friends for the entertainment of Monsieur le Baron de Tour extraordinary ambassador for the French King on Saturday the 22 of February 1617 Mart. Quid titulum poscis? Versus duo tresue legantur 1617,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.03,,The Vision of Delight,,1641,1641,1617.0,1617 [Jan 6],1641,Play in Collection,None,607a,,,1,0,,"coll, F1",1 folio in collection,3,,,,,,,,,,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,[HT; C4v] THE VISION OF DELIGHT,,"PRESENTED AT COVRT IN CHRISTMAS, 1617.",,,,,,,,,,,,,,The vision of delight presented at court in Christmas 1617,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.04,,Pleasure Reconciled to Virtue,,1641,1641,1618.0,1618 [Jan 6],1641,Play in Collection,None,608a,,,1,0,,"coll, F1",1 folio in collection,4,,,,,,,,,,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,"The masque was performed on Jan 6, 1618; the date in the HT is an error. A note at the end states ""This pleas'd the King so well, as he would see it againe, when it was presented with these additions"" (i.e., Part II, <i>For the Honour of Wales</i>) [E3r].",[HT; D3v]  PLEASURE RECONCILED TO VERTVE. <i>A Masque</i>.,,AS IT WAS PRESENTED AT COVRT BEFORE K<small>ING</small> I<small>AMES</small>. 1619.,,,,,,,,,,,,,,Pleasure reconciled to virtue a masque as it was presented at court before King James 1619 ,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.05,,For the Honor of Wales,Honour,1641,1641,1618.0,1618 [Feb 17],1641,Play in Collection,None,609a,,,1,0,,"coll, F1",1 folio in collection,4 1/2,,,,,,,,,,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,[HT; E3v] FOR THE HONOUR OF WALES.,,,,,,,,,,,,,,,,for the honor of Wales,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.06,,News from the New World Discovered in the Moon,,1641,1641,1620.0,1620 [Jan 7],1641,Play in Collection,None,610a,,,1,0,,"coll, F1",1 folio in collection,4,,,,,,,,,Yes,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,"[HT; F4r] NEWES FROM THE NEW WORLD DISCOVER'D IN THE MOONE. <i>A Masque</i>,",,AS IT WAS PRESENTED AT COVRT BEFORE K<small>ING</small> I<small>AMES</small>. 1620.,<i>Nascitur è tenebris: & se sibi vindicat Orbis.</i>,,,,,,,,,,,,,News from the new world discovered in the moon a masque as it was presented at court before King James 1620 Nascitur e tenebris et se sibi vindicat orbis,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.07,,The Gypsies Metamorphosed,Gipsies,1641,1641,1621.0,1621 [Aug 3; Aug 5; Sep],1640,Play in Collection,None,585b,,,2,0,,"coll, F1","1 duodecimo in collection, 1 folio in collection",17,,,,,,,,,,,,"Feb 20, 1640: Entered to John Benson: ""a booke Called The Masque of Gypsies by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,[Half-title; G4r] A MASQUE OF THE METAMOPHOS'D GYPSIES.,,"AS IT WAS THRICE PRESENTED TO K<small>ING</small> I<small>AMES</small>. FIRST, AT BVRLEIGH on the Hill. NEXT, AT BELVOYR. AND LASTLY, AT WINDSOR. A<small>VGVST</small>, 1621.",,,,,,,,,,,,,,A masque of the metamorphosed gypsies as it was thrice presented to King James first at Burleigh on the hill next at belvoir and lastly at Windsor august 1621,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.08,,The Masque of Augurs,,1641,1641,1622.0,1622 [Jan 6],1622,Play in Collection,None,381b,,,2,0,,"coll, F1","1 quarto, 1 folio in collection",5 1/2,,,,,,,,,,,,"Mar 20, 1640: Entered to (Andrew?) Crooke (1) and Richard Sergier (2): ""four Masques viz<sup>t</sup> The Masque of Augures. ... by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,[HT; M1r] THE MASQUE OF AUGURES. WITH THE SEVERALL  ANTIMASQVES,,"PRESENTED ON TWELFE-NIGHT, 1622.",,,,,,,,,,,,,,,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.09,,Time Vindicated to Himself and to His Honors,Honours,1641,1641,1623.0,1623 [Jan 19],1623,Play in Collection,None,385b,,,2,0,,"coll, F1","1 quarto, 1 folio in collection",6 1/2,,,,,,,,,Yes,,,"Mar 20, 1640: Entered to (Andrew?) Cooke (1) and Richard Sergier (2): ""four Masques viz<sup>t</sup> ... Tyme Vindicated.""<br />Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,"[HT; N2v] TIME VINDICATED TO HIMSELFE, AND TO HIS HONORS. ... <i>TIME VINDICATED</i>.",,In the presentation at C<small>OVRT</small> <i>on Twelfth night</i>. 1623.,"[in single column] ——— <i>qui se mirantur, in illos</i> | <i>Virus habe:  nos hæc novimus esse nihil</i>.",,,,,,,,,,,,,Time vindicated to himself and to his honors in the presentation at court on twelfth night 1623 qui se mirantur in illos virus habe nos haec novimus esse nihil Time vindicated,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.1,,Neptune's Triumph for the Return of Albion,Neptunes Neptune,1641,1641,1624.0,1624 [Jan 6 (projected)],1624,Play in Collection,None,407b,,,2,0,,"coll, F1","1 quarto, 1 folio in collection",6 1/2,,,,,,,,,Yes,,,"Mar 20, 1640: Entered to (Andrew?) Cooke (1) and Richard Sergier: ""four Masques viz<sup>t</sup> ... Neptunes triumphes. ... by Ben: Iohnson"".<br />Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,[HT; A1r] NEPTUNES TRIUMPH FOR THE RETVRNE OF <i>ALBION</i>. CELEBRATED IN A Masque ... <i>NEPTVNES TRIVMPH.</i>,,At the Court on the Twelfth night. 1624.,<i>Omnis & ad reducem jam litat ara Deum</i>. Mart. lib.<small>VIII</small>. Epig.<small>XIV</small>.,,,,,,,,,,,,,Neptune's triumph for the return of Albion celebrated in a masque at the court on the twelfth night 1624 Omnis et ad reducem iam litat ara Deum Mart lib. Viii Epig xiv Neptune's triumph,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.11,,"Pan's Anniversary, or The Shepherds' Holiday",Pans Shepherd's Shepherd Pan,1641,1641,1621.0,1621 [Jan 6],1641,Play in Collection,None,611a,,,1,0,,"coll, F1",1 folio in collection,3 1/2,,,,,,,,,,,,"Mar 20, 1640: Entered to (Andrew?) Cooke (1) and Richard Sergier: ""four Masques viz<sup>t</sup> ... Panns Anniuersary or the sheapards holyday. ... by Ben: Iohnson"".<br />Entered to Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,"The date in the HT is an error. <i>Annals</i> dates the first production of this masque to July 19(?), 1620, but Martin Butler convincingly argues it should be January 6, 1621 (""Ben Jonson's <i>Pan's Anniversary</i> and the Politics of Early Stuart Pastoral,"" <i>English Literary Renaissance</i>, 22 [1992]: 369-404).","[HT; Q3v] <i>PANS</i> ANNIVERSARIE; OR, THE SHEPHERDS HOLY-DAY. T<small>HE</small> S<small>CENE</small> <i>ARCADIA</i>.","The Inventors, <i>Inigo Iones. Ben. Iohnson.</i>",As it was presented at Court before King J<small>AMES</small>. 1625.,,,,,,,,,,,,,,Pan's anniversary or the shepherds' holiday the scene arcadia as it was presented at court before King James 1625 the inventers Inigo Jones Ben Jonson,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.12,,The Masque of Owls,,1641,1641,1624.0,1624 [Aug 19],1641,Play in Collection,None,612a,,,1,0,,"coll, F1",1 folio in collection,2,,,,,,,,,,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,"The masque was probably performed on Aug 19, 1624; the HT date is an error.",[HT; S1r] THE MASQUE OF OWLES AT <i>KENELWORTH</i>.,,Presented by the Ghost of Captain <i>Coxe</i> mounted in his Hoby-horse. 1626.,,,,,,,,,,,,,,The masque of Owls at Kenilworth presented by the ghost of Captain Cox mounted in his hobby horse 1626,Occasional,"Jonson, Ben",Entertainment,,,,,,,
5124.13,,The Fortunate Isles and Their Union,,1641,1641,1625.0,1625 [Jan 9],1625,Play in Collection,None,411b,,,2,0,,"coll, F1","1 quarto, 1 folio in collection",7 1/2,,,,,,,,,Yes,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,"The masque was performed on Jan 9, 1625; the date in the HT is an error.","[HT; S3r] THE FORTUNATE ISLES, AND THEIR VNION. CELEBRATED IN A <i>MASQVE</i> ... <i>THE FORTVNATE ISLES</i>.",,"Design'd for the Court, on the Twelfth night.  1626.","<i>Hîc choreæ, cantúsque vigent</i>.",,,,,,,,,,,,,The fortunate isles and their union celebrated in a masque designed for the court on the twelfth night 1626 hic choreae cantusque vigent the fortunate isles,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.14,,Love's Triumph Through Callipolis,Loves Love,1641,1641,1631.0,1631 [Jan 9],1630,Play in Collection,None,437b,,,2,0,,"coll, F1","1 quarto, 1 folio in collection",3 1/2,,,,,,,Yes,,Yes,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,"The masque was performed on Jan 9, 1631, so the HT date follows the legal reckoning.",[HT; V2v] LOVES TRIUMPH THROUGH <i>CALLIPOLIS</i>.,The Inventors. <i>Ben. Johnson. Inigo Jones</i>.,"Performed in a Masque at Court. 1630. By his Majestie, with the Lords, and Gentlemen assisting.",<i>Quando magis dignos licuit spectare triumphos?</i>,,,,,,,,,,,"""The Masquers Names"" [X1v]",,Love's triumph through Callipolis performed in a masque at court 1630 by his majesty with the lords and gentlemen assisting the inventors Ben Jonson Inigo Jones quando magis dignos licuit spectare triumphos,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.15,,Chloridia: Rites to Chloris and Her Nymphs,,1641,1641,1631.0,1631 [Feb 22],1631,Play in Collection,None,452b,,,2,0,,"coll, F1","1 quarto, 1 folio in collection",4 1/2,,,,,,,Yes,,Yes,,,"Sep 17, 1658: Entered to Thomas Walkley: ""fifteene Masques at Court and else where. ... salvo jure cujuscunq<i>ue</i>.""<br />Nov 20, 1658: Transferred from Thomas Walkley to Humphrey Moseley: ""15. Masques at C<sup>rt</sup>. & else where.""",Folio,,[HT; A2r] CHLORIDIA. RITES TO <i>CHLORIS</i> AND HER NYMPHS. ... <i>CHLORIDIA</i>.,The Inventors. <i>Ben. Johnson. Inigo Jones.</i>,Personated in a Masque at Court. By the Queenes Majestie And her Ladyes. <i>At Shrove-tide</i>. 1630.,<i>Unius tellus ante coloris erat</i>.,,,,,,,,,,,"""The Names of the Masquers as they sate in the Bowre"" [Y2r]",,Chloridia rites to chloris and her nymphs personated in a masque at court by the queen's majesty and her ladies at Shrovetide 1630 the inventors Ben Jonson Inigo Jones Unius tellus ante coloris erat Chloridia,Occasional,"Jonson, Ben",Masque,,,,,,,
5124.16,,The King's Entertainment at Welbeck (Love's Welcome at Welbeck),Loves Kings King Love,1641,1641,1633.0,1633 [May 21],1641,Play in Collection,None,613a,,,1,0,,"coll, F1",1 folio in collection,4 1/2,,,,,,,,,,,,,Folio,"A note at the end states ""Perform'd, the xxi. of May. 1633"" [2O4v].",[HT; 2N4v] THE KINGS ENTERTAINMENT ... At his going into <i>Scotland</i>. 1633.,,"AT <i>WELBECK</i> IN NOTTINGHAM-SHIRE, A house of the Right Honourable, W<small>ILLIAM</small> Earle of <i>Newcastle</i>, Vicount <i>Mansfield</i>, Baron of <i>Botle</i>, and <i>Bolsover</i>, &c. ",,,,,,,,,,,,,,The king's entertainment at Welbeck in Nottinghamshire a house of the right honorable William Earl of Newcastle Viscount Mansfield Baron of Ogle and Bolsover etc. at his going into Scotland 1633,Occasional,"Jonson, Ben",Royal Entertainment,,,,,,,
5124.17,,Love's Welcome at Bolsover,Loves Love,1641,1641,1634.0,1634 [Jul 30],1641,Play in Collection,None,614a,,,1,0,,"coll, F1",1 folio in collection,2 1/2,,,,,,,,,,,,,Folio,,[HT; 2P1r] LOVES WEL-COME. THE KING AND QVEENES ENTERTAINMENT,,"AT <i>BOLSOVER:</i> AT The Earle of <i>Newcastles</i>, The thirtieth of Iuly, 1634.",,,,,,,,,,,,,,Love's welcome the king and queen's entertainment at Bolsover at the Earl of Newcastle's the thirtieth of July 1634,Occasional,"Jonson, Ben",Royal Entertainment,,,,,,,
5124.18,,Mortimer His Fall,,1640,1640,1637.0,1637 [1595-1637],1641,Play in Collection,None,615a,,,1,0,,"coll, F1",1 folio in collection,3,,,,,Yes,Yes,,,Yes,,"Note that the play was ""Left unfinished"" [<i>var</i>.: ""Hee dy'd and left it unfinished""] [2Q4v]",,Folio,"There is no evidence that this play was ever acted--since it exists only as a fragment of sixty-nine lines, dramatis personae, and a short argument--but Jonson was apparently writing it with the intention that it would eventually be performed by a professional playing company.","[2Q2r] MORTIMER HIS FALL. A TRAGEDIE,",WRITTEN BY <i>BEN. IOHNSON.</i>,,"H<small>OR</small>. in  Art. Poëtic. <i>Et docuit magnumq</i>[<i>ue</i>] <i>loqui, nitiq</i>[<i>ue</i>] <i>cothurno.</i>",Printed M.DC.XL.,,,,,,,,,"""The Persons Names"" [2Q3r]",,"""Arguments"" [2Q3v]",Mortimer his fall a tragedy written by Ben Jonson hor in art poetic et docuit magnumque loqui nitique cothurno printed MDCXL,Unacted (?); Professional (?),"Jonson, Ben",History,,,,,,,
